labels,sentences
0,营运 第一 第一 呵呵 实际 背锅 第一 很 久 没 更新 不 失踪 不 畏惧 槽点 太 不 知道 吐 现在 看看 老爷爷 下限 不 存在 口口声声 说 营运 第一 第一 实际 餐厅 话语权 餐厅 决定 好 都 不 重点 重点 餐厅 问题 都 没有 人 解决 上面 讲 部门 大佬 踢皮球 篇幅 有限 后面 再 讲 最近 段 时间 超级 蛋挞 芯皮 分离 问题 餐厅 都 喊 迟迟 不 解决 还 说是 餐厅 操作 问题 餐厅 问题 里 兑 水 大家 都 错 烤程 餐厅 蛋挞 品质 问题 处理 投诉 赔 出去 餐点 退 餐 可笑 没 解决 实际 问题 还 物料房 放在 重点 关注 里 请问 想 餐厅 达 嚷嚷 多年 根源 流程 分析 正确 事 餐厅 第一 营运 第一 真 想 说 达标 餐厅 才 应该 查查 现在 看看 越来越 低 目标 越来越 活动 越来越 却 越来越 难 吃 产品 餐厅 只能 被动 接受 忍受 不 断货 顾客 不 满意 不 备货 废弃 老板 不 满意 不 屏蔽 企划 不 满意 所有 事情 都 餐厅 解决 请问 高高在上 老板 干 训练部 只 会 读 堆 活动 堆 操作 不 餐厅 梳理 下 指引 天天 喊 生意 差 外 送 领导 不 看看 下面 外包商 多么 不 不 配合 不 响应 不 搭理 营运 导致 停单 导致 拓展 不 商圈 还 拼命 垃圾 外包店 生意 不 丢 才 怪 都 扔 餐厅 餐厅 想 办法 餐厅 克服 营运 第一 第一 都 张 遮羞 抹布 实质 上 营运 背锅 第一 才
0,监管 现状 呵呵呵 一败涂地 感觉 真 好 笑 哭 笑 哭 笑 哭
0,辈子 还 相 年轻人 表情 包 男生 已 知 已 遇到 回复 喜欢 回 呵呵 任意 语境 都 会 发 捂嘴 笑 朋友 动态 五 朵 金 花类 视频 微信 头像 薰衣草 花田 美丽 彩虹 媒婆 口中 好 麦麦 互联网 上 没用 在乎 人 哭 惹 哭 惹 哭 惹 哭 惹 同事 问 相亲 遇到 都 正常 哭 惹 哭 惹 哭 惹 真的 很难说 是否 正常
0,学习 越 累 越 辛苦 越 想 谈 恋爱 到底 毛病 母胎 至今 想 不 明白 没 研究 文献 参考 一下 理论 支撑 都 没有 去 实践
0,呵呵 好 紫燕百 味 鸡点 外卖 花 块 点 东西 真 牛 现在 欺负 身边 没 称 商家 还 说 去 检测 称 重 真笑 死 吐舌头 吐 舌头 吐 舌头 紫燕百 味 鸡
0,哦呵呵呵呵 走 何必 口碑 没
0,背锅侠 呵呵 无 语 真 无语 微笑
0,呵呵 中 指 送给 苦逼 生活 滚
0,大熊猫 知路 怼楼 观台 基地 大熊猫 知路 竟然 饲养员 反复 铁铲 热心 网友 实在 看 不 下去 电话 投诉 回复 怕 大熊猫 吃鸟呵呵呵 仔细 分析 下 知道 撒谎 第一 成都 熊猫 基地 里面 大熊猫 这种 情况 大熊猫 吃鸟 没 看到 饲养员 铁铲 视频 显示 某博 上传 某书 竟然 无法 审核 知路 返回 大门 处 饲养员 继续 铁铲 公然 虐待 太 气愤 国宝 流浪狗 还 惨 想想 楼观 台 非展区 大熊猫 过得会 日子
0,呵呵 刚 拆封 人 傻 软件 更新 根本 不 动 卡 死
0,呵呵 非洲人 泥土 里 约会 微笑 拍照 还 脚蹼 拍 完 全 塞 非洲 人 为难 后背 还 背着 女士 双肩包
0,去 问 兼职 拒绝 照片 没 拍 说 身高 不 够 拒绝 感觉 委婉 说 不够 好看 意思 太 自信 认为 问 男店员 没 品味 失去 麦乐兔 损失 开玩笑
0,生日 礼物 呵呵 正在 想 直男 审美 吐槽
0,交出 发癫 表情 包 大家 没 无 语发癫 表情 包呵呵呵呵 真的 很 符合 精神 状态 整 死 出 表情 包
0,留学 正在 上课 老师 说 想 妈妈 懂 现在 回想 真的 好癫 老师 特别 牛 钢琴家 那种 平常 上课 几乎 不 太 聊天 今天 真 情绪 很 低落 上课 正在 讲 处理 处理 直接 停 下来 面 老师 停顿 郑重 微笑 老师 惋惜 看 小 动物 眼神 其实 想 妈妈 都 借口 觉得 说 说 哭 重点 哭 没 哭 出来 想 之后 真的 好多 事儿 都 没 干 好 真 很 难 不 知道 哭 说 沉默 说 也许 想 妈妈 仅仅 突如其来 句 话 原本 没 哭 没 哭 安慰 时 说 很多 次
0,不 会 真 生气 留学 正在 上课 老师 说 想 妈妈 懂 现在 回想 真的 好癫 老师 特别 牛 钢琴家 那种 平常 上课 几乎 不 太 聊天 今天 真 情绪 很 低落 上课 正在 讲 处理 处理 直接 停 下来 面 老师 停顿 郑重 微笑 老师 惋惜 看 小 动物 眼神 其实 想 妈妈 都 借口 觉得 说 说 哭 重点 哭 没 哭 出来 想 之后 真的 好多 事儿 都 没 干 好 真 很 难 不 知道 哭 说 沉默 说 也许 想 妈妈 仅仅 突如其来 句 话 原本 没 哭 没 哭 安慰 时 说 很多 次
0,火 大 现在 点 炸 惹 忍 不 一点 爆炸
0,男朋友 相处 模式 生气 不 高兴 还 觉得 莫名其妙 不 生气 两 人 相处 都 非常 好
0,迷惑 行为 呜呜 再 不 惹 女 朋友 生气
0,暴躁小库 尊 生气
0,章鱼 小 表情 平等 恨 世界 滚 大 早上 上 章鱼哥 小 表情
0,不 挂 人 很 生气 从来 不 挂人 今天 不 挂人 名字 头像 都 糊 仅 交流 分享 使用 找 茬 态度 里 当时 评论 难过 生气 推 角色 难道 不 喜欢 难道 不 看 动漫 了解 之后 觉得 很 好 才 去 推 说话 不 想 担 不 想 推 同一个
0,老婆 晚上 生气 进入 状态 目光 呆滞 不 说话 自顾自 坐 事情 说话 不 回答 好 一会 会 没事 不 清楚 刚才 状态 问 睡 懂 没有 麻烦 解答 一下 皱眉 皱眉
0,真的 再 不要 生理期 时 女 朋友 吵架 一点 小事 女 朋友 吵架 还 惹 哭 情绪 上头 没有 第一 时间 哄 道歉 不 知道 今天 生理期 第一 天 发现 状态 不 脸色 不好 才 问 出来 特殊 时期 提前 看到 特别 虚弱 样子 躺 沙发 上 真 快 心疼 死 哭惹 哭 惹 哭 惹 真 不 个人 这种 没有 好好 照顾 还 惹 不 开心 做 才 弥补 哭 惹 哭 惹 已经 女朋友 郑重 道歉 买 小金 包子 想 开心 觉得 不 够 现在 真 特别 特别 后悔 女 朋友 生理期 情绪 波动 大 刚刚 查 下 生气 痛经 会 更 严重 还 可能 影响 内分泌 长结节 真的 很 严重 真的 再 再 不要 女 朋友 生理期 惹 生气 哭 惹 哭 惹 哭 惹 哭 惹 哭 惹
0,妈妈 生气 小 卡全 撕 抱抱
0,半夜 突然 恶心 想 吐 还 吐 不 出来 难受 睡觉 睡着 睡着 突然 感觉 有点 恶心 太 困 侧身 被子 抵 胃 上 缓解 迷迷糊糊 中 突然 恶心 非常 明显 感觉 再 坚持 分钟 吐 出来 样子 赶紧 穿 上 衣服 跑 去 厕所 随时 准备 开吐 天呐 那种 想 吐 吐 不 出来 不 停 干呕 感觉 吐 出来 都 还要 恶心百倍 都 说 深 呼吸 缓解 恶心 深 呼吸 两 次 感觉 不 太 有用 恶心 感觉 占据 全身 所有 感受 心想吐 吐 奋力 干 呕然 没有 吐 出来 忽然 发现 竟然 有点 想 拉肚子 赶紧 蹲 马桶 拉 一点点 后 恶心 感 缓解 很多 心想 应该 没 问题 回去 睡觉 事实 证明 想 可怜 刚 美美 睡 一会儿 恶心 想吐 之前 还 恶心 感觉 再 不快 点儿 穿 衣服 就要 吐 床 上 手忙脚乱 套 上 衣服 跑 去 厕所 不 停 干呕 真 再次 表示 不 停 恶心 干 吐 不 出来 感觉 吐 出来 还要 难受 次 感觉 恶心 干呕 快要 亖 厕所 里 吐 不 出来 想到 刚才 拉屎 缓解 成功 蹲 马桶 蹲 很 久 确实 次 恶心 真的 非常 非常 非常 恶心 都 阴影 怕 不行 手机 黑夜 中 百度 恶心 干 想 吐 吐 不 出来 情况 百度 出来 非常 贴切 情况 慢性 肠胃炎 慢性 胃炎 两 都 反酸 现象 没有 反酸 感觉 恶心 干 想 吐 觉得 肠胃 跑 不 具体 病情 不 清楚 仔细 想 想 大概 昨天 吃 刚 冰箱 里 出来 酥锅 当时 很 饿 酥 锅 里 猪蹄 没 忍 住 刚 冰箱 里 出来 吃 哭 惹 平时 肠胃 不 特别 好 凡 吃 点 辛辣 刺激 吃 凉 会 拉肚子 真 不 嘴 馋 哭 惹 可怜 现在 好 不 敢 睡 恶心 带来 阴影 选择 凌晨 两点 静坐 客厅 沙发 上 隐隐 恶心 好 难受 再 不 贪吃 再 不 贪吃 可怜 可怜话 说 相同 情况 朋友 请问 知道 症状 吃 药 缓解 补家 人们 感觉 特别 特别 不 舒服 受不了 去 医院 去 医院 看 医生 看 医生 治 好 注意 休养 希望 大家 都 健健康康 红色 心形
0,搞 懂 老婆 排卵期 规律 排卵期 老婆 真的 很 很 容易 生气 一点 芝麻 大小 事儿 掉 颗 小 珍珠 哭 完 坐 一边 黯然神伤 问 哭 说 不 出 所以然 说 控制 不 住 觉得 委屈 老婆 一块儿 时间 久 发现 老婆 排卵期 时 会 变 人 做好 充分 准备 严重 内耗 悲观 消极 算是 看 特无脑 琼瑶剧 都 哭 湿 沓 纸巾 安慰 不 大 效果 已经 沉浸 悲伤 世界 安静 陪 好 必要 时 递 纸巾 提供 肩膀 二 食欲 大 增 不 吃 平时 不 爱 吃 甜食 排卵期 咔咔 炫 好几 饭后 还 喜欢 喝 果汁 喝 奶茶 吃 完 不一会 会 觉得 饿 准备 点 吃 水果 零食 全都 供 上 手里 点 余粮 心里 太 慌张三 更 粘 人 睡觉 巴不得 一整宿 都 挂 身上 瞅 眼神 好像 拉丝 推都 推 不 开 这时候 安心 接受 行 逃 不 掉 好好 配合 顺其自然 扶墙 总结 一下 老婆 真 很 不 容易 生理期 痛经 排卵期 肚子 涨疼 怪不得 总 说 女生 本来 月 没 天 好日子 确实 不 想 吵架 实在 没 办法 身体 激素 变化 做 抗争 记 清楚 老婆 生理 规律 不 丢人 本来 难受 日子 中 再 受 窝 囊气 才 丢人
0,谢谢 聪明 老公 大 晚上 被子 抖 均匀 快 两 米 人 直接 站 床 上 灯 姐 抖 碎 微笑 惨状 毫发无伤 真 谢谢 爷爷 保佑 哈哈哈 姐妹 当时 真 没有 生气 转 头 瞬间 以为 家 吊顶 塌 掉 下来 再 看 嗷 只 灯碎 毫无 脾气
0,左滑 看 老师 发火 每天 心情 大起大落 秒 生气 生气 生气
0,看 站 姿 知道 强 可怕 空气 中 弥漫 恐怖
0,惹 狗子 秒 生气
0,昨天 洗澡 狗 忘 狗 生气 在线 姨姨 帮 出出 主意 哄 昨天 湿 之后 发现 没 沐 浴露 浴室 生气 洗 完 澡 还 咬 嘴皮子 不 高兴
0,姐妹 真 少 生气 今天 去 医院 乳腺 结节 割 掉 结 节长 位置 比较 特殊 不 选择 微创 只能 开刀 手术 全程 一个半 小时 样子 局麻 感受 不 疼痛 闻 肉烧焦 味道 还 全程 听见 医生 放 仪器 声音 手术 中后期 护士 大 灯 移动 位置 抬头 大灯 反光 里 看见 手术 部位 看到 胸 血淋淋 坨 两 医生 肉切 开 人 撕 扯 一边 手指 放 进 伤口 去 搅拌 肉 还 看到 一旁 沾满 血 纱布 缝针 看到 跟缝 衣服 一模一样 区别 戳布 戳肉 哭 惹 哭 惹 哭 惹 手术 完 后 去 病房 打针 护士 根 黑色 针头 针 问 说 不 换 针头 太 大 说 没关系 妈 一旁 说 没关系 没 两 分钟 看到 手 肿 起来 赶紧 护士 过来 扯 掉 换 紫色 小 针头 继续 医生 说 一共 缝 四 层 好像 生 孩子 剖腹 都 缝八 层 小小 结节 缝 割 下来 结节 送 去 病理 标本 检验 出来 才 定性 到底 囊肿 良性 恶性 趟 属实 遭 老罪 以后 真的 少 生气 遇 事 责怪 少 反省
0,以后 生气 都 做 解锁 天天 跺脚 生闷气
0,完全 不 生气 反而 觉得 特别 好笑 不 说明 精神 状态 已经 不 正常
0,忍不住 男朋友 说 讨厌 之前 次 男朋友 说 句 话 才 刚 谈 恋爱 次 许哥 闹 点 别扭 车上 随口 说 句 讨厌 表情 立刻 变 明显 当真 立刻 车 停 不 会 影响 其他人 地方 很 认真 问 讨厌 还 推测 刚刚 生气 解释 很 温柔 语气哄 讨厌 好 不好 今晚 看 之后 去 玩 去 吃饭 许哥 一边 忙 问 选 餐厅 吃饭 弄 工作 事 直接 说 决定 好 忍不住 嘟囔 讨厌 说 完 才 想到 上次 说 怕 说 没 想到 没 当真 凑 过来 摸摸 脑袋 笑 说 惹 讨厌 还 说 突然 觉得 好 可爱 觉得 问 这次 不 觉得 生气 说 真 生气 嘴角 下装 生气 憋 笑 不 烦 先 忙 本来 没 生气 只 想 撒娇 放下 手头 事 说 刚刚 确实 不 太 好 安排 去 玩 去 吃饭 订 酒店 脑力 活 挺 累 两 人 事 不 应该 只 扔 点 意见 不 出 好 不 讨厌
0,真的 好 想 好 想 感觉 快 疯 会 不 会 想 两 天 天天 哭天天 哭 想到 会 哭 痛苦 生活 才 好 起来 好 害怕 一辈子 都 放 不 下
0,过年 突然 理解 黛玉 生气 有人 分析 湘云 调侃 黛玉 戏子 黛玉 生气 离席 不 调侃 宝玉 大家 使 眼色 不要 说 黛玉 会 生气 黛玉 明明 都 还 没 生气 大家 都 反应 好像 一定 小气 一定 会 生气 以前 没 觉得 说法 道理 去年 过年 理解 道菜 白水 煮 肉 需要 搭配 调制 蘸料 水 吃 云贵人 应该 懂 家 人 吃 话 都 夹 肉 去 碗 里 蘸 料 过年 客人 不好 去 蘸 大家 都 筷子 弄 一点 肉 上 人 不 蘸 吃 白 肉 那天 考虑 情况 厨房 妈妈 蘸 料 水 里 倒 碗 里 碗 里 蘸 好 正式 吃饭 刚 夹 起来 块 肥瘦 相间 白肉 姑立马 住 说 今天 客人 不要 肉 伸 料碗 里 弄 都 油 客人 都 没法 吃 筷子 吃 客人 都 劝 姑 安慰 说 没事 没事 想 蘸 蘸 人 特地 蘸 料碗 放 面前 天 知道 当时 都 蒙 二十 岁 成年人 难道 不 知道 当然 知道 提前 妈妈 分 一点 蘸 料水 怕 客人 觉得 料水 沾油 不好 觉得 大家 都 伸 进去 蘸 不 卫生 姑 句 提醒 搞 好像 不 懂事 明明 没 想 去 蘸 姑 句 话 好像 默认 非 去 蘸 大家 都 宽慰 蘸 没 想 蘸 眼里 想 蘸 我姑 劝 住 不 懂事 孩子 有人 懂 大家 都 姑 句 话 盖棺 定论 去 公碗 里 蘸 解释 根本 从来 没有 想 去 公碗 里 蘸 不 黛玉 明明 没 生气 宝玉 觉得 小气 使 眼色 导致 大家 不 敢 笑 默认 黛玉 生气 气死 后续 说 事 大家 还 会 反驳 提醒 好心 不 小气 失望 小气 莫名其妙 全 桌 人 当成 不 懂事 人 真的 澄清 下 人 说 删 评论 发誓 发帖 现在 没有 删 任何人 评论 看见 消息 里 很多 人 评论 都 显示 已 删除 以为 删掉 不 澄清 下 没 删 笑 哭 帖子 本意 吐槽 大家 自由 讨论 不 会 删 删 掉 伙计 看看 不 平台 问题 三 更 看到 宝子 纠结 不 人手 蘸 料 碗 可能 地方 差异 白肉 蘸料 饭桌 上 十几 道 菜 里 普通 一道 类似 图 二 形式 这种 不止 家 去 别人 家 包括 去 酒店 吃席 都 料碗 确实 没有 人手 意识
0,不 小心 踩 脚 气 炸 麻麻 不 故意 站 不 动 奶米 理 好 生气 陪 玩 不 开心 宠物薯 萌宠 幼儿园
0,学会 以后 都 生气不小心 踩 脚 气 炸 麻麻 不 故意 站 不 动 奶米 理 好 生气 陪 玩 不 开心 宠物薯 萌宠 幼儿园
0,不 知道 同学 不 猜 生气
0,孤独 极致 感觉 小 红书 成长 助手 薯条 小 助手 蒲公英 小 助手
0,灵魂 相通 才 感同身 受 难过
0,推荐 伤心 表情 包
0,微丧 难过 难受 背景 图 推荐 伤心 表情 包
0,悲伤 蛙 表情 包
0,抑郁 人 需要 人 拉 抑郁症 患者 身上 会 发生 很多 悲伤 故事 最 可怕 绝望 没有 人 拉
0,回应 想 吗本 昨天 问 没 想 真 没有 想 怕 说 没有 会 伤 人 说 想 假 肉麻 犹豫 超 久久 对方 问 遍 最后 勉勉 强强 说 还 好 失望 伤 人 淦 谢谢 大家 回答 扯 脸 观后感 真 很 难 谈 恋爱
0,悲伤 哭泣 猫猫 悲伤 哭泣 猫猫
0,小 刘鸭 生活 不易 再 坚强 一下 小 刘鸭 表情 包魔性 头像 生活 生活 不易 加油 坚挺 心 痛 忧伤 哭惹作者 刘阿圆
0,悲伤 猫 猫头 陷入 困境 之中 造就
0,从来 都 不好 说
0,雨天 思绪 蔓延
0,最 阴暗 角落 里 哭泣
0,悲伤 难过 却 甜蜜蜜
0,俄式 诗意 惆怅 沉重 冰凉 缄默 悲怆 爸爸 不 吃 鱼 吃 太 远方 回归 安德烈萨金塞夫 必须 带走 手 单薄 船只 承载 来自 远方 父爱 静静 躺 船上 刚 回归 时 场面 不无 两 样 会 飘 飘 飘散 何方 星期日 父亲 出现 下 星期六 父亲 尸体 沉于 湖中 终结 父亲 带 不可知 秘密 永远 沉溺 下去 伊万 第一 次 发自 肺腑 大 喊 爸爸 时 深沉 哀伤 情绪 冷冽 画面 一时 无法 负荷 生命 无常 悲哀 无奈 至始至终 回归 都 似 部 沉静 悲剧 俄罗斯 导演 萨金塞夫 处女作 蓝灰色 为主 色调 叙事 镜头 冷冽 却 不 失 厚重 深深 渗透 俄罗斯 民族 骨子里 具有 深切 绵长 悲怆 俄罗斯 电影 总 沉静 缓慢 忧伤 疏离 梦境感 现实 世界 远远 抛 身后 彻底 模糊 下沉 重量 包围 整 部 电影 弥漫 永恒 静谧 诗意 气质 颇 塔可夫斯基 风格 形而上 神秘 寓言 性质 伴随 旷野 上 呼啸 风瓢泼 雨声 马达 轰鸣 缺席 儿子 成长 年 父亲 两 孩子 小 岛 上 展开 为期 周 亲密 相处 父亲 回归 没有 带来 和解 显示 出 之前 缺席 掩盖 矛盾 导演 父子 之间 断裂 隐喻 俄罗斯 前 苏联 之间 精神 断层 政治 隐喻 本片 终极 内核 回归 某种 意义 上 指 精神 回归 小 红书 成长 助手 电影薯
0,哭 令人心碎 哭 令人心碎 明媚 忧伤 凋零破碎
0,阳 悲伤 组成 系列 悲伤 表情 包
0,只 想 男孩子 暧昧 办 好 想 谈 恋爱 大 都 单 过去 遇到 喜欢 男孩子 却 不 喜欢 好几 男孩子 聊天 后面 都 没 只 想 男孩子 暧昧 想 聊天 好 痛苦 好坏 捂脸 捂 脸
0,人 懂 破碎 会 哭 视频 留 痕迹 谢谢 视频 留 痕迹 谢谢 原创 拍摄 视频 素材 相机 拍摄 视频 戴 拍 剪辑 文案 话题
0,芸芸众生 大家 都 沧海 粟
0,请 允许 悲伤 不必 真实 感到 抱歉 悲伤 放肆 哭开心 开怀大笑
0,今日 份 丧 生活 近况 分享 图片
0,夜晚 车窗 狗子 慢 动作 悲伤 狗 情绪 伤感
0,无 水 印 表情 包 伤心 落泪 第三 波 伤心 落泪 表情 包
0,人生 还 呼吸 已经 很 厉害 初 看好 丧 忍不住 哈哈大笑 再 看好 真实 默默 收敛 表情 看好 悲伤 想到 逝去 亲人 爱人 想起 刚阳 过时 呼吸 都 觉得 不够 日子 看 看 会 不 会 眼泪 流 下来
